year,tourney,round,result,opponent,Unret%,<=3 W%,RiP W%,RiP W%.1,SvImpact,1st: Unret%,1st: <=3 W%,RiP W%.2,RiP W%.3,SvImpact1st,D Wide%,A Wide%,BP Wide%,2nd: Unret%,2nd: <=3 W%,2nd: RiP W%,2ndAgg,surface
2002,Wimbledon,R128,L,Ancic,29.8,39.3,56.4,59.1,37.6,45.0,60.0,56.4,59.1,61.5,42.9,57.9,,29.2,37.5,52.9,147,grass
2002,Hamburg,F,W,Safin,22.2,33.3,50.8,59.3,29.5,38.6,54.5,50.8,59.3,52.0,45.5,59.1,33.3,2.9,8.6,44.1,-88,clay
2002,Hamburg,SF,W,Mirnyi,39.0,49.2,51.4,66.7,48.1,38.5,53.8,51.4,66.7,52.3,33.3,66.7,100.0,42.1,42.1,18.2,-3,clay
2002,Miami,F,L,Agassi,33.9,42.0,45.1,41.9,38.8,37.7,46.4,45.1,41.9,45.5,53.3,48.7,57.1,30.0,37.5,50.0,27,hard
2002,Miami,SF,W,Hewitt,28.8,44.1,64.3,70.0,35.1,35.5,51.6,64.3,70.0,47.4,43.8,60.0,100.0,21.4,35.7,59.1,-79,hard
2002,Dubai,R32,W,Voinea,34.5,41.4,41.7,41.2,40.0,51.4,62.9,41.7,41.2,60.6,47.1,38.9,33.3,22.2,22.2,42.9,82,hard
2002,Milan,F,L,Sanguinetti,27.2,40.4,47.9,51.2,33.6,36.9,53.8,47.9,51.2,48.2,70.3,50.0,0.0,17.9,28.2,43.8,61,clay
2002,Australian Open,R16,L,Haas,33.7,39.4,50.0,53.3,38.5,43.9,49.5,50.0,53.3,51.8,62.0,56.1,50.0,19.4,25.8,46.0,55,hard
2002,Sydney,F,W,Chela,37.5,58.3,66.7,62.5,42.7,44.8,62.1,66.7,62.5,53.4,55.6,60.0,,26.3,52.6,71.4,-79,hard
2001,Basel,F,L,Henman,25.3,35.2,47.0,61.8,31.9,29.2,41.7,47.0,61.8,41.7,54.5,61.5,50.0,22.0,29.3,31.3,-9,hard
2001,Basel,QF,W,Roddick,39.3,51.2,56.3,65.4,45.6,51.9,64.8,56.3,65.4,61.7,50.0,63.3,,18.5,29.6,45.5,25,hard
2001,US Open,R16,L,Agassi,28.8,39.0,37.5,36.8,34.2,34.5,48.3,37.5,36.8,45.5,50.0,61.5,100.0,25.0,32.1,38.1,22,hard
2001,US Open,R64,W,Ginepri,46.3,51.2,47.4,50.0,52.4,60.8,68.6,47.4,50.0,70.6,39.1,57.1,33.3,28.0,28.0,44.4,33,hard
2001,Wimbledon,QF,L,Henman,34.7,48.7,47.9,56.9,42.1,44.0,59.3,47.9,56.9,56.3,45.7,50.0,40.0,21.1,33.3,37.8,-28,grass
2001,Wimbledon,R16,W,Sampras,49.2,58.6,45.3,53.5,53.5,61.9,72.6,45.3,53.5,68.8,40.7,52.5,37.5,30.6,38.7,37.2,55,grass
2001,s Hertogenbosch,SF,L,Hewitt,6.4,21.3,29.2,33.3,12.8,14.3,42.9,29.2,33.3,28.6,36.4,70.0,66.7,0.0,16.7,16.7,-118,grass
2001,Halle,QF,L,Rafter,40.4,56.0,51.6,67.7,49.2,50.8,69.8,51.6,67.7,66.0,35.7,48.6,,27.9,39.5,35.5,20,grass
2001,Halle,R16,W,Prinosil,42.9,61.4,63.2,68.0,51.9,45.7,65.2,63.2,68.0,59.3,23.8,40.0,100.0,40.9,59.1,53.8,47,grass
2001,Roland Garros,QF,L,Corretja,12.5,27.9,51.8,55.2,23.3,13.4,34.3,51.8,55.2,30.1,18.8,71.4,100.0,12.9,19.4,44.4,4,clay
2001,Roland Garros,R16,W,Arthurs,22.6,35.8,65.5,70.0,30.2,34.8,56.5,65.5,70.0,52.2,45.0,46.2,0.0,22.2,33.3,60.7,1,clay
2001,Rome,R32,W,Safin,22.6,31.4,52.0,56.6,27.2,32.1,43.6,52.0,56.6,40.1,37.1,58.1,62.5,11.3,17.0,46.8,-6,clay
2001,Monte Carlo,R64,W,Chang,14.1,29.5,50.8,58.5,25.1,18.0,38.0,50.8,58.5,35.2,44.4,52.2,33.3,7.7,15.4,37.5,-39,clay
2001,Rotterdam,F,L,Escude,27.5,35.8,50.0,62.1,31.8,47.3,60.0,50.0,62.1,55.8,43.5,56.3,100.0,8.2,12.2,42.2,-35,hard
2001,Milan,F,W,Boutter,21.2,29.8,50.7,55.6,28.6,26.5,40.8,50.7,55.6,42.2,41.2,59.4,50.0,22.5,27.5,45.2,27,clay
2000,Basel,F,L,Enqvist,35.0,46.7,48.8,59.1,42.0,42.1,59.2,48.8,59.1,54.6,47.2,52.5,50.0,28.6,33.9,37.5,45,hard
2000,Basel,SF,W,Hewitt,26.0,32.3,43.8,41.4,29.8,40.8,53.1,43.8,41.4,48.2,57.1,42.9,50.0,20.8,20.8,47.4,86,hard
2000,Sydney Olympics,BR,L,Di,18.1,24.5,45.7,66.7,22.0,48.3,65.5,45.7,66.7,61.0,36.4,61.1,100.0,13.0,17.4,30.0,4,hard
2000,Sydney Olympics,SF,L,Haas,20.8,26.4,35.7,35.3,24.9,34.6,42.3,35.7,35.3,43.1,41.7,57.1,50.0,15.4,23.1,36.4,29,hard
2000,US Open,R32,L,Ferrero,36.6,49.3,50.0,62.5,43.3,54.3,71.4,50.0,62.5,67.1,40.0,50.0,66.7,20.8,30.2,40.5,84,hard
2000,US Open,R64,W,Nestor,37.5,54.5,61.1,74.1,45.8,50.9,70.9,61.1,74.1,64.2,45.5,36.4,33.3,15.6,28.1,48.1,-33,hard
2000,Wimbledon,R128,L,Kafelnikov,33.0,37.6,39.0,32.0,35.0,49.0,55.1,39.0,32.0,53.3,43.5,38.5,0.0,26.1,30.4,44.1,-16,grass
2000,Roland Garros,R16,L,Corretja,23.0,34.1,46.2,55.3,29.3,34.7,50.0,46.2,55.3,45.7,45.2,56.1,80.0,8.3,14.6,36.4,-37,clay
2000,Miami,R128,W,Gimelstob,34.3,47.8,58.1,53.6,41.3,33.3,50.0,58.1,53.6,44.5,52.9,56.0,100.0,37.5,45.8,66.7,-19,hard
2000,Marseille,F,L,Rosset,19.5,28.0,54.3,50.0,21.3,35.3,44.1,54.3,50.0,39.7,60.0,68.4,,14.3,28.6,58.3,22,hard
2000,Davis Cup,RR,L,Hewitt,22.0,29.3,46.2,57.5,28.4,34.4,42.6,46.2,57.5,47.4,40.7,55.9,,10.2,16.9,37.7,-12,hard
2000,Australian Open,R64,W,Kroslak,39.6,50.9,48.3,40.0,42.9,44.4,55.6,48.3,40.0,50.0,50.0,66.7,75.0,35.9,48.7,60.0,62,hard
1999,Davis Cup,RR,L,Malisse,13.9,27.9,49.3,52.9,21.9,14.7,32.4,49.3,52.9,27.6,37.2,72.9,70.0,14.0,22.8,42.9,22,hard
1998,Basel,R32,L,Agassi,24.5,35.8,36.8,47.6,29.2,32.3,48.4,36.8,47.6,40.3,71.4,58.8,50.0,15.0,20.0,23.5,32,hard
